BSC名称,MSC,基站索引,基站名称,小区索引,小区CI,小区名称,网络类型,经度,纬度,覆盖类型
ANK-HBSC-6000-006,XAGS29/56,68,安康旬阳钟家坪HG-AK192,168,51922,安康旬阳钟家坪HG-AK192-1,GSM,109.281111,32.863888,宏站
ANK-HBSC-6000-006,XAGS29/56,68,安康旬阳钟家坪HG-AK192,367,923,安康旬阳钟家坪HG-AK192-2,GSM,109.281111,32.863888,宏站
ANK-HBSC-6000-021,XAGS29/56,91,安康旬阳祝家沟HG-AK607,260,56070,安康旬阳祝家沟HG-AK607-0,GSM,109.745277,32.894166,宏站
ANK-HBSC-6000-021,XAGS29/56,38,安康旬阳棕溪HG-AK208,111,52080,安康旬阳棕溪HG-AK208-0,GSM,109.5644444,32.87166667,宏站
ANK-HBSC-6000-021,XAGS29/56,38,安康旬阳棕溪HG-AK208,112,52081,安康旬阳棕溪HG-AK208-1,GSM,109.5644444,32.87166667,宏站
ANK-HBSC-6000-021,XAGS29/56,38,安康旬阳棕溪HG-AK208,113,52082,安康旬阳棕溪HG-AK208-2,GSM,109.5644444,32.87166667,宏站
ANK-HBSC-6000-021,XAGS29/56,17,安康旬阳新粽溪HG-AK587,72,55870,安康旬阳棕溪铜矿拉远HG-AK587-2,GSM,109.556666,32.843055,宏站
ANK-HBSC-6000-021,XAGS29/56,17,安康旬阳新粽溪HG-AK587,375,55871,安康旬阳棕溪铜矿拉远HG-AK587-3,GSM,109.556666,32.843055,宏站
ANK-HBSC-6000-021,XAGS29/56,17,安康旬阳新粽溪HG-AK587,376,55872,安康旬阳棕溪铜矿拉远HG-AK587-4,GSM,109.556666,32.843055,宏站
ANK-HBSC-6000-021,XAGS29/56,43,安康旬阳棕溪镇华峡村委会HG-AKF077,114,50777,安康旬阳棕溪镇华峡村委会HG-AKF077-0,GSM,109.518333,32.836944,宏站
ANK-HBSC-6000-021,XAGS29/56,43,安康旬阳棕溪镇华峡村委会HG-AKF077,115,50778,安康旬阳棕溪镇华峡村委会HG-AKF077-1,GSM,109.518333,32.836944,宏站
ANK-HBSC-6000-021,XAGS29/56,43,安康旬阳棕溪镇华峡村委会HG-AKF077,116,50779,安康旬阳棕溪镇华峡村委会HG-AKF077-2,GSM,109.518333,32.836944,宏站
ANK-HBSC-6000-017,XAGS30/41,26,安康叶沟HG-AK653,172,56530,安康叶沟HG-AK653-0,GSM,109.147777,32.756111,宏站
ANK-HBSC-6000-012,XAGS30/41,183,安康赢湖大坝水电厂办公楼DCS信源站HD-AKM471,13,54714,安康赢湖大坝水电厂办公楼信源站HG-AKM471-0,GSM,108.894801,32.603601,室分
ANK-HBSC-6000-017,XAGS30/41,7,安康早阳2HG-AK769,186,57697,安康早阳2HG-AK769-0,GSM,109.178333,32.779444,宏站
ANK-HBSC-6000-017,XAGS30/41,7,安康早阳2HG-AK769,187,57698,安康早阳2HG-AK769-1,GSM,109.178333,32.779444,宏站
ANK-HBSC-6000-017,XAGS30/41,7,安康早阳2HG-AK769,188,57699,安康早阳2HG-AK769-2,GSM,109.178333,32.779444,宏站
ANK-HBSC-6000-005,XAGS30/41,46,安康肉联厂HD-AK306,12,53067,安康张岭宾馆拉远HD-AK306-7,GSM,109.000942,32.709631,宏站
ANK-HBSC-6000-005,XAGS30/41,46,安康肉联厂HD-AK306,23,53068,安康张岭宾馆拉远HD-AK306-8,GSM,109.000942,32.709631,宏站
ANK-HBSC-6000-012,XAGS30/41,74,安康张哑子1号隧道HG-AKM216,169,52167,安康张哑子1号隧道HG-AKM216-0,GSM,109.020484,32.674076,宏站
ANK-HBSC-6000-005,XAGS30/41,112,安康长岭HG-AK592,190,55921,安康长岭HG-AK592-0,GSM,108.9763889,32.69416667,宏站
ANK-HBSC-6000-005,XAGS30/41,112,安康长岭HG-AK592,194,55922,安康长岭HG-AK592-1,GSM,108.9763889,32.69416667,宏站
ANK-HBSC-6000-005,XAGS30/41,112,安康长岭HG-AK592,0,55923,安康长岭HG-AK592-2,GSM,108.9763889,32.69416667,宏站
ANK-HBSC-6000-013,XAGS30/41,50,安康镇坪白家HG-AK404,181,54040,安康镇坪白家HG-AK404-0,GSM,109.529166,31.989722,宏站
ANK-HBSC-6000-013,XAGS30/41,50,安康镇坪白家HG-AK404,253,54041,安康镇坪白家HG-AK404-1,GSM,109.529166,31.989722,宏站
ANK-HBSC-6000-013,XAGS30/41,50,安康镇坪白家HG-AK404,557,54042,安康镇坪白家HG-AK404-2,GSM,109.529166,31.989722,宏站
ANK-HBSC-6000-013,XAGS30/41,16,安康镇坪白家乡茶店学校HG-AKM404,71,54044,安康镇坪白家乡茶店学校HG-AKM404-0,GSM,109.528611,31.971388,宏站
ANK-HBSC-6000-013,XAGS30/41,16,安康镇坪白家乡茶店学校HG-AKM404,559,54046,安康镇坪白家乡茶店学校HG-AKM404-1,GSM,109.528611,31.971388,宏站
ANK-HBSC-6000-013,XAGS30/41,16,安康镇坪白家乡茶店学校HG-AKM404,560,54047,安康镇坪白家乡茶店学校HG-AKM404-2,GSM,109.528611,31.971388,宏站
ANK-HBSC-6000-013,XAGS30/41,117,安康镇坪白土岭HG-AK530,161,55300,安康镇坪白土岭HG-AK530-0,GSM,109.535277,32.009166,宏站
ANK-HBSC-6000-013,XAGS30/41,117,安康镇坪白土岭HG-AK530,549,5301,安康镇坪白土岭HG-AK530-1,GSM,109.535277,32.009166,宏站
ANK-HBSC-6000-013,XAGS30/41,117,安康镇坪白土岭HG-AK530,550,55302,安康镇坪白土岭HG-AK530-2,GSM,109.535277,32.009166,宏站
ANK-HBSC-6000-013,XAGS30/41,117,安康镇坪白土岭HG-AK530,542,5303,安康镇坪白土岭拉远HG-AK530-2,GSM,109.533888,32.026111,宏站
ANK-HBSC-6000-013,XAGS30/41,117,安康镇坪白土岭HG-AK530,543,5304,安康镇坪白土岭拉远HG-AK530-3,GSM,109.533888,32.026111,宏站
ANK-HBSC-6000-013,XAGS30/41,117,安康镇坪白土岭HG-AK530,317,55301,安康镇坪白土领拉远HG-AK530-1,GSM,109.533888,32.026111,宏站
ANK-HBSC-6000-013,XAGS30/41,15,安康镇坪曾家二站HG-AKM411,66,54114,安康镇坪曾家二站HG-AKM411-0,GSM,109.4622222,32.12277778,宏站
ANK-HBSC-6000-013,XAGS30/41,15,安康镇坪曾家二站HG-AKM411,69,54115,安康镇坪曾家二站HG-AKM411-1,GSM,109.4622222,32.12277778,宏站
ANK-HBSC-6000-013,XAGS30/41,15,安康镇坪曾家二站HG-AKM411,70,54116,安康镇坪曾家二站HG-AKM411-2,GSM,109.4622222,32.12277778,宏站
ANK-HBSC-6000-013,XAGS30/41,107,镇坪曾家花桥HG-AKM266,179,52664,安康镇坪曾家花桥HG-AKM266-0,GSM,109.409166,32.106666,宏站
ANK-HBSC-6000-013,XAGS30/41,107,镇坪曾家花桥HG-AKM266,180,52665,安康镇坪曾家花桥HG-AKM266-1,GSM,109.409166,32.106666,宏站
ANK-HBSC-6000-013,XAGS30/41,107,镇坪曾家花桥HG-AKM266,375,52667,安康镇坪曾家花桥HG-AKM266-2,GSM,109.409166,32.106666,宏站
ANK-HBSC-6000-013,XAGS30/41,15,安康镇坪曾家二站HG-AKM411,419,54118,安康镇坪曾家镇三站HG-AKM411-3,GSM,109.468888,32.124722,宏站
ANK-HBSC-6000-013,XAGS30/41,127,安康镇坪城关联盟HG-AKM233,208,52334,安康镇坪城关联盟HG-AKM233-0,GSM,109.495648,31.887495,宏站
ANK-HBSC-6000-013,XAGS30/41,127,安康镇坪城关联盟HG-AKM233,518,52335,安康镇坪城关联盟HG-AKM233-1,GSM,109.495648,31.887495,宏站
ANK-HBSC-6000-013,XAGS30/41,127,安康镇坪城关联盟HG-AKM233,519,52336,安康镇坪城关联盟HG-AKM233-2,GSM,109.495648,31.887495,宏站
ANK-HBSC-6000-013,XAGS30/41,188,安康镇坪城关镇乌龟凸HG-AKF360,450,3600,安康镇坪城关镇乌龟凸HG-AKF360-0,GSM,109.52778,31.89966,宏站
ANK-HBSC-6000-013,XAGS30/41,188,安康镇坪城关镇乌龟凸HG-AKF360,451,3601,安康镇坪城关镇乌龟凸HG-AKF360-1,GSM,109.52778,31.89966,宏站
ANK-HBSC-6000-013,XAGS30/41,188,安康镇坪城关镇乌龟凸HG-AKF360,452,3602,安康镇坪城关镇乌龟凸HG-AKF360-2,GSM,109.52778,31.89966,宏站
ANK-HBSC-6000-013,XAGS30/41,124,安康镇坪大河煤矿HG-AK575,197,55750,安康镇坪大河煤矿HG-AK575-0,GSM,109.561388,31.765277,宏站
ANK-HBSC-6000-013,XAGS30/41,124,安康镇坪大河煤矿HG-AK575,198,55751,安康镇坪大河煤矿HG-AK575-1,GSM,109.561388,31.765277,宏站
ANK-HBSC-6000-013,XAGS30/41,137,安康镇坪电站HG-AK288,175,52881,安康镇坪电站HG-AK288-0,GSM,109.586165,32.171538,宏站
ANK-HBSC-6000-013,XAGS30/41,137,安康镇坪电站HG-AK288,527,52882,安康镇坪电站HG-AK288-1,GSM,109.586165,32.171538,宏站
ANK-HBSC-6000-013,XAGS30/41,137,安康镇坪电站HG-AK288,528,52883,安康镇坪电站HG-AK288-2,GSM,109.586165,32.171538,宏站
ANK-HBSC-6000-013,XAGS30/41,116,镇坪东沟垭子HG-AKM082,573,50826,安康镇坪东沟垭子HG-AKM082-2,GSM,109.383611,32.150833,宏站
ANK-HBSC-6000-013,XAGS30/41,119,安康镇坪柑子林HG-AK256,199,52560,安康镇坪柑子林HG-AK256-0,GSM,109.503888,32.087777,宏站
ANK-HBSC-6000-013,XAGS30/41,119,安康镇坪柑子林HG-AK256,562,2561,安康镇坪柑子林HG-AK256-1,GSM,109.503888,32.087777,宏站
ANK-HBSC-6000-013,XAGS30/41,119,安康镇坪柑子林HG-AK256,563,2562,安康镇坪柑子林HG-AK256-2,GSM,109.503888,32.087777,宏站
ANK-HBSC-6000-013,XAGS30/41,126,安康镇坪干洲河HG-AK791,207,57917,安康镇坪干洲河HG-AK791-0,GSM,109.571388,31.830277,宏站
ANK-HBSC-6000-013,XAGS30/41,126,安康镇坪干洲河HG-AK791,206,57918,安康镇坪干洲河HG-AK791-1,GSM,109.571388,31.830277,宏站
ANK-HBSC-6000-013,XAGS30/41,126,安康镇坪干洲河HG-AK791,551,57919,安康镇坪干洲河HG-AK791-2,GSM,109.571388,31.830277,宏站
ANK-HBSC-6000-013,XAGS30/41,138,安康镇坪宏伟村HG-AKM410,223,53284,安康镇坪宏伟村HG-AKM410-0,GSM,109.4525,32.142222,宏站
ANK-HBSC-6000-013,XAGS30/41,138,安康镇坪宏伟村HG-AKM410,522,53285,安康镇坪宏伟村HG-AKM410-1,GSM,109.4525,32.142222,宏站
ANK-HBSC-6000-013,XAGS30/41,138,安康镇坪宏伟村HG-AKM410,523,3286,安康镇坪宏伟村HG-AKM410-2,GSM,109.4525,32.142222,宏站
ANK-HBSC-6000-013,XAGS30/41,161,安康镇坪洪石HG-AK271,255,52710,安康镇坪洪石HG-AK271-0,GSM,109.526388,32.130555,宏站
ANK-HBSC-6000-013,XAGS30/41,161,安康镇坪洪石HG-AK271,546,52711,安康镇坪洪石HG-AK271-1,GSM,109.526388,32.130555,宏站
ANK-HBSC-6000-013,XAGS30/41,161,安康镇坪洪石HG-AK271,547,52712,安康镇坪洪石HG-AK271-2,GSM,109.526388,32.130555,宏站
ANK-HBSC-6000-013,XAGS30/41,161,安康镇坪洪石HG-AK271,427,54117,安康镇坪洪石HG-AK271-4,GSM,109.479815,32.125961,宏站
ANK-HBSC-6000-013,XAGS30/41,97,安康镇坪双河口HG-AK277,353,52772,安康镇坪洪石镇千山村拉远HG-AK277-2,GSM,109.539444,32.131666,宏站
ANK-HBSC-6000-013,XAGS30/41,148,安康镇坪华龙HG-AK941,238,59417,安康镇坪华龙HG-AK941-0,GSM,109.376203,31.974405,宏站
ANK-HBSC-6000-013,XAGS30/41,148,安康镇坪华龙HG-AK941,239,59418,安康镇坪华龙HG-AK941-1,GSM,109.376203,31.974405,宏站
ANK-HBSC-6000-013,XAGS30/41,148,安康镇坪华龙HG-AK941,520,59419,安康镇坪华龙HG-AK941-2,GSM,109.376203,31.974405,宏站
ANK-HBSC-6000-013,XAGS30/41,130,安康镇坪尖山坪HG-AK793,211,57937,安康镇坪尖山坪HG-AK793-0,GSM,109.482777,31.749722,宏站
ANK-HBSC-6000-013,XAGS30/41,130,安康镇坪尖山坪HG-AK793,235,57938,安康镇坪尖山坪HG-AK793-1,GSM,109.482777,31.749722,宏站
ANK-HBSC-6000-013,XAGS30/41,130,安康镇坪尖山坪HG-AK793,538,57939,安康镇坪尖山坪HG-AK793-2,GSM,109.482777,31.749722,宏站
ANK-HBSC-6000-013,XAGS30/41,136,安康镇坪马镇HG-AKM081,221,50814,安康镇坪马镇HG-AKM081-0,GSM,109.412222,31.796111,宏站
ANK-HBSC-6000-013,XAGS30/41,136,安康镇坪马镇HG-AKM081,220,50815,安康镇坪马镇HG-AKM081-1,GSM,109.412222,31.796111,宏站
ANK-HBSC-6000-013,XAGS30/41,136,安康镇坪马镇HG-AKM081,505,50816,安康镇坪马镇HG-AKM081-2,GSM,109.412222,31.796111,宏站
ANK-HBSC-6000-013,XAGS30/41,122,安康镇坪门楼村HG-AKM235,202,52354,安康镇坪门楼村HG-AKM235-0,GSM,109.466265,31.856269,宏站
ANK-HBSC-6000-013,XAGS30/41,122,安康镇坪门楼村HG-AKM235,531,2355,安康镇坪门楼村HG-AKM235-1,GSM,109.481995,31.851124,宏站
ANK-HBSC-6000-013,XAGS30/41,122,安康镇坪门楼村HG-AKM235,532,52356,安康镇坪门楼村HG-AKM235-2,GSM,109.481995,31.851124,宏站
ANK-HBSC-6000-013,XAGS30/41,149,安康镇坪南江电站HG-AK726,241,57260,安康镇坪南江电站HG-AK726-0,GSM,109.524166,31.958611,宏站
ANK-HBSC-6000-013,XAGS30/41,149,安康镇坪南江电站HG-AK726,240,57261,安康镇坪南江电站HG-AK726-1,GSM,109.524166,31.958611,宏站
ANK-HBSC-6000-013,XAGS30/41,149,安康镇坪南江电站HG-AK726,558,57262,安康镇坪南江电站HG-AK726-2,GSM,109.524166,31.958611,宏站
ANK-HBSC-6000-013,XAGS30/41,182,安康镇坪牛头店镇竹叶村HG-AKF361,432,3610,安康镇坪牛头店镇竹叶村HG-AKF361-0,GSM,109.55323,32.06146,宏站
ANK-HBSC-6000-013,XAGS30/41,182,安康镇坪牛头店镇竹叶村HG-AKF361,433,3611,安康镇坪牛头店镇竹叶村HG-AKF361-1,GSM,109.55323,32.06146,宏站
ANK-HBSC-6000-013,XAGS30/41,133,安康镇坪前进村HG-AKM408,216,52414,安康镇坪前进村HG-AKM408-0,GSM,109.591111,32.095277,宏站
ANK-HBSC-6000-013,XAGS30/41,133,安康镇坪前进村HG-AKM408,540,2415,安康镇坪前进村HG-AKM408-1,GSM,109.591111,32.095277,宏站
ANK-HBSC-6000-013,XAGS30/41,133,安康镇坪前进村HG-AKM408,541,2416,安康镇坪前进村HG-AKM408-2,GSM,109.591111,32.095277,宏站
ANK-HBSC-6000-013,XAGS30/41,129,安康镇坪上竹乡镇源煤矿HG-AKM637,301,56377,安康镇坪上竹乡镇源煤矿HG-AKM637-0,GSM,109.396371,31.942988,宏站
ANK-HBSC-6000-013,XAGS30/41,129,安康镇坪上竹乡镇源煤矿HG-AKM637,496,56378,安康镇坪上竹乡镇源煤矿HG-AKM637-1,GSM,109.396371,31.942988,宏站
ANK-HBSC-6000-013,XAGS30/41,129,安康镇坪上竹乡镇源煤矿HG-AKM637,497,56379,安康镇坪上竹乡镇源煤矿HG-AKM637-2,GSM,109.396371,31.942988,宏站
ANK-HBSC-6000-013,XAGS30/41,160,安康镇坪柿子坪小区拉远HG-AKF103,372,51037,安康镇坪柿子坪小区拉远HG-AKF103-0,GSM,109.5211111,31.88361111,宏站
ANK-HBSC-6000-013,XAGS30/41,160,安康镇坪柿子坪小区拉远HG-AKF103,373,51038,安康镇坪柿子坪小区拉远HG-AKF103-1,GSM,109.5211111,31.88361111,宏站
ANK-HBSC-6000-013,XAGS30/41,160,安康镇坪柿子坪小区拉远HG-AKF103,374,51039,安康镇坪柿子坪小区拉远HG-AKF103-2,GSM,109.5211111,31.88361111,宏站
ANK-HBSC-6000-013,XAGS30/41,112,安康镇坪曙河口HG-AKM636,296,56367,安康镇坪曙河口HG-AKM636-0,GSM,109.503611,31.860833,宏站
ANK-HBSC-6000-013,XAGS30/41,112,安康镇坪曙河口HG-AKM636,535,56368,安康镇坪曙河口HG-AKM636-1,GSM,109.503611,31.860833,宏站
ANK-HBSC-6000-013,XAGS30/41,112,安康镇坪曙河口HG-AKM636,536,56369,安康镇坪曙河口HG-AKM636-2,GSM,109.503611,31.860833,宏站
ANK-HBSC-6000-013,XAGS30/41,128,安康镇坪曙坪双河村HG-AKM638,300,56387,安康镇坪曙坪双河村HG-AKM638-0,GSM,109.451388,31.849166,宏站
ANK-HBSC-6000-013,XAGS30/41,128,安康镇坪曙坪双河村HG-AKM638,539,56388,安康镇坪曙坪双河村HG-AKM638-1,GSM,109.451388,31.849166,宏站
ANK-HBSC-6000-013,XAGS30/41,128,安康镇坪曙坪双河村HG-AKM638,554,56389,安康镇坪曙坪双河村HG-AKM638-2,GSM,109.451388,31.849166,宏站
ANK-HBSC-6000-013,XAGS30/41,146,安康镇坪曙坪镇兴隆村HG-AKM769,329,57694,安康镇坪曙坪镇兴隆村HG-AKM769-0,GSM,109.413296,31.860119,宏站
ANK-HBSC-6000-013,XAGS30/41,146,安康镇坪曙坪镇兴隆村HG-AKM769,529,57695,安康镇坪曙坪镇兴隆村HG-AKM769-1,GSM,109.413296,31.860119,宏站
ANK-HBSC-6000-013,XAGS30/41,146,安康镇坪曙坪镇兴隆村HG-AKM769,530,57696,安康镇坪曙坪镇兴隆村HG-AKM769-2,GSM,109.413296,31.860119,宏站
ANK-HBSC-6000-013,XAGS30/41,123,镇坪阳安村HG-AKM234,203,52344,安康镇坪曙坪镇阳安村HG-AKM234-0,GSM,109.310633,31.859264,宏站
ANK-HBSC-6000-013,XAGS30/41,97,安康镇坪双河口HG-AK277,159,52770,安康镇坪双河口HG-AK277-0,GSM,109.563333,32.143888,宏站
ANK-HBSC-6000-013,XAGS30/41,97,安康镇坪双河口HG-AK277,544,52771,安康镇坪双河口HG-AK277-1,GSM,109.563333,32.143888,宏站
ANK-HBSC-6000-013,XAGS30/41,97,安康镇坪双河口HG-AK277,545,2772,安康镇坪双河口HG-AK277-2,GSM,109.563333,32.143888,宏站
ANK-HBSC-6000-013,XAGS30/41,115,安康镇坪水晶坪HG-AK441,193,54410,安康镇坪水晶坪HG-AK441-0,GSM,109.562777,32.108333,宏站
ANK-HBSC-6000-013,XAGS30/41,115,安康镇坪水晶坪HG-AK441,194,54411,安康镇坪水晶坪HG-AK441-1,GSM,109.562777,32.108333,宏站
ANK-HBSC-6000-013,XAGS30/41,115,安康镇坪水晶坪HG-AK441,561,54412,安康镇坪水晶坪HG-AK441-2,GSM,109.562777,32.108333,宏站
ANK-HBSC-6000-013,XAGS30/41,49,安康镇坪税务局HG-AKM635,282,56357,安康镇坪税务局HG-AKM635-0,GSM,109.5197222,31.88722222,宏站
ANK-HBSC-6000-013,XAGS30/41,49,安康镇坪税务局HG-AKM635,283,56358,安康镇坪税务局HG-AKM635-1,GSM,109.5197222,31.88722222,宏站
ANK-HBSC-6000-013,XAGS30/41,49,安康镇坪税务局HG-AKM635,284,56359,安康镇坪税务局HG-AKM635-2,GSM,109.5197222,31.88722222,宏站
ANK-HBSC-6000-013,XAGS30/41,21,安康镇坪松坪HG-AK549,210,55490,安康镇坪松坪HG-AK549-0,GSM,109.462777,31.896666,宏站
ANK-HBSC-6000-013,XAGS30/41,21,安康镇坪松坪HG-AK549,579,55491,安康镇坪松坪HG-AK549-1,GSM,109.462777,31.896666,宏站
ANK-HBSC-6000-013,XAGS30/41,21,安康镇坪松坪HG-AK549,580,55492,安康镇坪松坪HG-AK549-2,GSM,109.462777,31.896666,宏站
ANK-HBSC-6000-013,XAGS30/41,114,安康镇坪桃花坪HG-AK792,191,57927,安康镇坪桃花坪HG-AK792-0,GSM,109.495555,32.134444,宏站
ANK-HBSC-6000-013,XAGS30/41,114,安康镇坪桃花坪HG-AK792,192,57928,安康镇坪桃花坪HG-AK792-1,GSM,109.495555,32.134444,宏站
ANK-HBSC-6000-013,XAGS30/41,114,安康镇坪桃花坪HG-AK792,548,57929,安康镇坪桃花坪HG-AK792-2,GSM,109.495555,32.134444,宏站
ANK-HBSC-6000-013,XAGS30/41,45,安康镇坪瓦子坪HG-AK401,185,54010,安康镇坪瓦子坪HG-AK401-0,GSM,109.527777,31.773333,宏站
ANK-HBSC-6000-013,XAGS30/41,45,安康镇坪瓦子坪HG-AK401,564,4011,安康镇坪瓦子坪HG-AK401-1,GSM,109.527777,31.773333,宏站
ANK-HBSC-6000-013,XAGS30/41,45,安康镇坪瓦子坪HG-AK401,565,4012,安康镇坪瓦子坪HG-AK401-2,GSM,109.527777,31.773333,宏站
ANK-HBSC-6000-013,XAGS30/41,118,安康镇坪小河HG-AK520,174,55200,安康镇坪小河HG-AK520-0,GSM,109.532201,31.772301,宏站
ANK-HBSC-6000-013,XAGS30/41,118,安康镇坪小河HG-AK520,566,55201,安康镇坪小河HG-AK520-1,GSM,109.532201,31.772301,宏站
ANK-HBSC-6000-013,XAGS30/41,118,安康镇坪小河HG-AK520,567,55202,安康镇坪小河HG-AK520-2,GSM,109.532201,31.772301,宏站
ANK-HBSC-6000-013,XAGS30/41,132,安康镇坪小河口HG-AK725,167,57251,安康镇坪小河口HG-AK725-0,GSM,109.553333,31.861111,宏站
ANK-HBSC-6000-013,XAGS30/41,132,安康镇坪小河口HG-AK725,215,57250,安康镇坪小河口HG-AK725-1,GSM,109.553333,31.861111,宏站
ANK-HBSC-6000-013,XAGS30/41,177,安康镇坪小曙河安坪村HG-AKF220,397,52207,安康镇坪小曙河安坪村HG-AKF220-0,GSM,109.44713,31.81336,宏站
ANK-HBSC-6000-013,XAGS30/41,177,安康镇坪小曙河安坪村HG-AKF220,407,52208,安康镇坪小曙河安坪村HG-AKF220-1,GSM,109.44713,31.81336,宏站
ANK-HBSC-6000-013,XAGS30/41,177,安康镇坪小曙河安坪村HG-AKF220,408,52209,安康镇坪小曙河安坪村HG-AKF220-2,GSM,109.44713,31.81336,宏站
ANK-HBSC-6000-013,XAGS30/41,158,安康镇坪小曙河镇亮垭村HG-AKF072,368,50727,安康镇坪小曙河镇亮垭村HG-AKF072-0,GSM,109.380011,31.798482,宏站
ANK-HBSC-6000-013,XAGS30/41,158,安康镇坪小曙河镇亮垭村HG-AKF072,369,50728,安康镇坪小曙河镇亮垭村HG-AKF072-1,GSM,109.380011,31.798482,宏站
ANK-HBSC-6000-013,XAGS30/41,158,安康镇坪小曙河镇亮垭村HG-AKF072,370,50729,安康镇坪小曙河镇亮垭村HG-AKF072-2,GSM,109.380011,31.798482,宏站
ANK-HBSC-6000-013,XAGS30/41,173,安康镇坪小曙河镇战斗村HG-AKF130,388,51307,安康镇坪小曙河镇战斗村HG-AKF130-0,GSM,109.471944,31.84,宏站
ANK-HBSC-6000-013,XAGS30/41,173,安康镇坪小曙河镇战斗村HG-AKF130,398,51308,安康镇坪小曙河镇战斗村HG-AKF130-1,GSM,109.471944,31.84,宏站
ANK-HBSC-6000-013,XAGS30/41,173,安康镇坪小曙河镇战斗村HG-AKF130,399,51309,安康镇坪小曙河镇战斗村HG-AKF130-2,GSM,109.471944,31.84,宏站
ANK-HBSC-6000-013,XAGS30/41,105,安康镇坪新华HG-AK269,160,52690,安康镇坪新华HG-AK269-0,GSM,109.526666,31.910555,宏站
ANK-HBSC-6000-013,XAGS30/41,105,安康镇坪新华HG-AK269,786,52691,安康镇坪新华HG-AK269-1,GSM,109.526666,31.910555,宏站
ANK-HBSC-6000-013,XAGS30/41,105,安康镇坪新华HG-AK269,787,52692,安康镇坪新华HG-AK269-2,GSM,109.526666,31.910555,宏站
ANK-HBSC-6000-013,XAGS30/41,123,镇坪阳安村HG-AKM234,553,2345,安康镇坪阳安村HG-AKM234-1,GSM,109.310555,31.858888,宏站
ANK-HBSC-6000-013,XAGS30/41,123,镇坪阳安村HG-AKM234,555,2346,安康镇坪阳安村HG-AKM234-2,GSM,109.310555,31.858888,宏站
ANK-HBSC-6000-013,XAGS30/41,64,安康镇坪医院HG-AKM555,264,55554,安康镇坪医院HG-AKM555-0,GSM,109.5247222,31.88388889,宏站
ANK-HBSC-6000-013,XAGS30/41,64,安康镇坪医院HG-AKM555,265,55555,安康镇坪医院HG-AKM555-1,GSM,109.5247222,31.88388889,宏站
ANK-HBSC-6000-013,XAGS30/41,64,安康镇坪医院HG-AKM555,266,55556,安康镇坪医院HG-AKM555-2,GSM,109.5247222,31.88388889,宏站
ANK-HBSC-6000-013,XAGS30/41,145,安康镇坪友谊村HG-AKM175,233,51754,安康镇坪友谊村HG-AKM175-0,GSM,109.544444,31.9875,宏站
ANK-HBSC-6000-013,XAGS30/41,145,安康镇坪友谊村HG-AKM175,232,51755,安康镇坪友谊村HG-AKM175-1,GSM,109.544444,31.9875,宏站
ANK-HBSC-6000-013,XAGS30/41,145,安康镇坪友谊村HG-AKM175,556,1756,安康镇坪友谊村HG-AKM175-2,GSM,109.544444,31.9875,宏站
ANK-HBSC-6000-013,XAGS30/41,134,安康镇坪云雾村HG-AKM409,217,53154,安康镇坪云雾村HG-AKM409-0,GSM,109.574166,32.1925,宏站
ANK-HBSC-6000-013,XAGS30/41,134,安康镇坪云雾村HG-AKM409,511,3155,安康镇坪云雾村HG-AKM409-1,GSM,109.574166,32.1925,宏站
ANK-HBSC-6000-013,XAGS30/41,134,安康镇坪云雾村HG-AKM409,512,3156,安康镇坪云雾村HG-AKM409-2,GSM,109.574166,32.1925,宏站
ANK-HBSC-6000-013,XAGS30/41,131,安康镇坪中学HG-AK790,212,57907,安康镇坪中学HG-AK790-0,GSM,109.5233333,31.89111111,宏站
ANK-HBSC-6000-013,XAGS30/41,131,安康镇坪中学HG-AK790,213,57908,安康镇坪中学HG-AK790-1,GSM,109.5233333,31.89111111,宏站
ANK-HBSC-6000-013,XAGS30/41,131,安康镇坪中学HG-AK790,214,57909,安康镇坪中学HG-AK790-2,GSM,109.5233333,31.89111111,宏站
ANK-HBSC-6000-013,XAGS30/41,142,安康镇坪钟宝三坪HG-AKM176,228,51764,安康镇坪钟宝三坪HG-AKM176-0,GSM,109.508055,31.7525,宏站
ANK-HBSC-6000-013,XAGS30/41,142,安康镇坪钟宝三坪HG-AKM176,229,51765,安康镇坪钟宝三坪HG-AKM176-1,GSM,109.508055,31.7525,宏站
ANK-HBSC-6000-013,XAGS30/41,142,安康镇坪钟宝三坪HG-AKM176,589,51766,安康镇坪钟宝三坪HG-AKM176-2,GSM,109.508055,31.7525,宏站
ANK-HBSC-6000-013,XAGS30/41,45,安康镇坪瓦子坪HG-AK401,341,54011,安康镇坪钟宝镇东风村拉远HG-AK401-1,GSM,109.531666,31.761388,宏站
ANK-HBSC-6000-013,XAGS30/41,45,安康镇坪瓦子坪HG-AK401,592,54012,安康镇坪钟宝镇东风村拉远HG-AK401-2,GSM,109.531666,31.761388,宏站
ANK-HBSC-6000-013,XAGS30/41,45,安康镇坪瓦子坪HG-AK401,593,54013,安康镇坪钟宝镇东风村拉远HG-AK401-3,GSM,109.531666,31.761388,宏站
ANK-HBSC-6000-013,XAGS30/41,85,安康镇坪钟宝镇青林HG-AKM557,269,55577,安康镇坪钟宝镇青林HG-AKM557-0,GSM,109.530555,31.8025,宏站
